Age,City_Tier,Education,Sector,Marital_Status,Dependents,Income,Rent,Groceries,Transport,Healthcare,Entertainment,Loan_Repayment,Savings_Goal,Potential_Savings
38,2,Master,IT,Married,3,57376.22,11574.74,8559.07,2725.38,2136.49,3293.39,0.0,4851.78,29087.16
46,3,HS,Retail,Single,1,24470.53,5506.94,2894.66,1300.72,1541.55,1156.87,0.0,2092.55,12069.79
62,1,HS,Manufacturing,Married,0,47926.43,9875.35,4377.02,3994.84,593.84,1958.31,0.0,3748.18,27127.08
35,3,Bachelor,Retail,Single,0,24741.92,6460.44,2309.14,2609.07,884.7,1213.02,0.0,3423.23,11265.55
58,1,HS,Manufacturing,Married,0,40189.47,6510.5,4502.91,1363.56,1099.24,892.15,0.0,5040.03,25821.11
43,2,Bachelor,IT,Married,0,61018.01,7699.1,2323.83,5876.83,2805.39,3541.09,8023.55,7277.94,30748.23
60,2,HS,Retail,Married,1,34333.42,12229.55,5544.54,2065.54,1354.38,3009.44,3291.13,2446.77,6838.86
40,3,Master,,Single,2,32871.95,7620.1,2979.69,2715.53,1264.78,196.95,4794.52,7172.5,13300.37
48,1,HS,Manufacturing,Married,0,41839.36,7297.01,2837.18,2358.74,1081.43,4340.53,0.0,8817.16,23924.47
33,1,Bachelor,Retail,Single,4,22405.32,5131.18,2211.54,1549.18,1429.68,0.0,0.0,2239.96,12083.74
48,2,Bachelor,Gov,Single,1,38193.79,12758.32,3136.15,3625.08,2384.26,1698.69,2339.51,2563.43,12251.78
33,2,HS,Finance,Single,1,41530.94,12304.95,6624.69,4353.42,1117.35,2442.05,0.0,2427.87,14688.47
47,2,Bachelor,Retail,Married,1,34522.71,9541.41,3486.43,2376.96,1681.32,69.42,7091.8,2993.12,10275.36
55,3,Bachelor,Retail,Married,2,209767.6,11202.97,4444.61,1907.83,,1102.07,12328.89,6382.38,177457.79
38,1,Master,Gov,Single,3,32448.48,5757.22,3956.87,1935.41,1327.56,141.29,3999.06,5260.78,15331.08
38,3,Bachelor,Retail,Married,2,28931.62,6744.97,2377.47,300.0,1509.74,971.4,0.0,5821.42,17028.04
33,1,Bachelor,IT,Single,1,47451.86,12137.12,4618.04,4567.78,1931.16,3212.17,0.0,5434.02,20985.61
53,3,Bachelor,Gov,Married,3,26121.03,8666.98,2827.82,1897.65,200.0,2316.13,2128.82,4546.14,8083.62
46,3,Bachelor,IT,Married,1,52988.2,9892.66,6170.16,2919.23,2826.16,1737.38,0.0,9741.04,29442.61
42,2,Bachelor,Manufacturing,Married,0,34414.99,8306.64,2245.87,1932.63,1718.75,3646.18,3942.31,2930.65,12622.61
19,3,HS,,Married,0,18428.87,4927.4,1422.06,774.03,200.0,140.03,1363.68,2089.75,9601.65
23,3,Bachelor,Manufacturing,Single,4,20770.06,4824.51,800.0,1719.55,1229.98,1731.6,0.0,2396.99,10464.43
18,1,Master,Finance,Single,3,69184.85,19805.07,5634.08,3911.33,3488.84,3055.67,0.0,5096.17,33289.85
58,1,Bachelor,IT,Single,3,73306.28,28272.69,7723.27,5169.61,3254.86,2511.61,0.0,5366.04,26374.24
58,1,Bachelor,Retail,Single,2,52650.09,14210.77,6854.3,2645.59,1495.47,3669.23,3101.74,5777.76,20672.99
21,2,Master,Healthcare,Single,2,26293.63,2831.03,3146.13,1342.79,805.35,2089.93,3111.23,2149.46,12967.17
20,2,Bachelor,Manufacturing,Married,2,18942.17,5130.52,1433.5,1318.97,488.64,1803.43,1647.8,3392.96,7119.31
55,2,Bachelor,Retail,Single,1,33046.88,9427.67,2885.65,2357.89,693.05,2636.38,3002.43,3009.86,12043.81
43,2,HS,Gov,Married,1,26704.45,4706.1,3352.13,1740.29,423.77,1284.47,3637.73,5260.11,11559.96
32,2,HS,Finance,Married,3,24485.5,5704.68,2183.93,1201.34,366.95,1813.85,0.0,4641.88,13214.74
47,1,HS,Manufacturing,Married,0,36937.4,6055.38,3417.9,1093.19,1764.92,1443.44,3367.31,4901.48,19795.27
29,1,Bachelor,Gov,Married,1,42072.6,13134.27,5852.93,2666.77,1315.97,2561.85,3873.93,4801.07,12666.88
27,3,Bachelor,Healthcare,Married,1,26920.81,7967.16,3321.03,1385.13,,410.79,0.0,2200.34,12572.77
35,2,Master,Finance,Single,1,30436.04,6199.3,2149.62,1407.71,1293.1,0.0,0.0,4003.38,19386.31
60,2,HS,IT,Married,4,57286.63,,4735.86,6330.89,3170.13,5382.09,0.0,9806.11,23026.18
54,1,HS,Gov,Married,2,29428.65,4981.38,4439.93,1693.44,1300.05,2158.73,0.0,1444.75,14855.12
27,3,Bachelor,Healthcare,Single,1,33339.86,3916.15,3689.71,1027.81,1588.14,1614.31,0.0,3685.73,21503.74
44,1,HS,Retail,Married,2,31980.02,8485.81,4400.06,1816.82,1111.97,3436.13,0.0,4599.04,12729.23
60,2,Bachelor,Healthcare,Single,1,64957.37,9050.31,4266.7,3335.63,1440.07,5967.13,0.0,9502.3,40897.53
63,1,HS,Manufacturing,Single,0,56471.22,8595.9,6456.11,3110.22,2876.44,2676.29,0.0,1893.23,32756.28
54,1,HS,Retail,Married,1,40849.0,8569.43,4873.25,2977.12,967.38,0.0,5472.36,7555.36,17989.46
24,3,Bachelor,Manufacturing,Married,0,23342.9,4467.57,3191.07,664.2,1451.25,540.63,529.72,2019.71,12498.45
29,2,Bachelor,Retail,Married,1,34376.67,3062.33,4751.51,2505.88,200.0,2155.97,0.0,4898.7,21700.98
28,2,HS,Manufacturing,Single,1,25247.79,5046.16,2218.22,1820.11,689.27,111.93,,1565.88,15362.09
25,1,HS,Retail,Single,2,27777.46,5355.34,3040.55,1234.29,557.59,198.8,0.0,4198.5,17390.89
26,3,HS,Manufacturing,Married,0,21498.35,5724.86,2005.95,786.14,408.53,1055.23,0.0,2478.58,11517.65
33,2,HS,,Single,1,22971.56,7063.56,2750.74,1811.59,1564.08,935.88,0.0,4537.57,8845.71
44,3,PhD,Retail,Married,1,42311.57,11398.65,2345.87,2456.8,2401.75,2750.63,5834.84,10319.69,15123.03
37,1,Bachelor,Retail,Single,0,31101.92,5171.17,1295.26,1981.5,,2681.03,0.0,2284.13,18066.22
38,2,HS,Retail,Married,2,28489.77,7372.85,3092.7,1766.24,1669.54,2135.39,3401.36,4523.85,9051.69
29,2,Bachelor,Manufacturing,Single,2,28642.28,7637.91,2855.44,2625.8,1401.25,620.5,3362.41,3671.19,10138.96
25,3,HS,Manufacturing,Single,1,17513.09,3606.16,1894.49,651.03,1045.74,1682.05,0.0,1694.34,8633.64
65,3,HS,IT,Single,0,41025.31,7545.25,3706.85,3267.79,694.12,2257.15,0.0,3841.1,23554.15
46,2,Master,IT,Single,2,75480.57,,10002.81,4491.07,3128.83,3851.16,0.0,6865.6,43889.63
29,1,HS,Gov,Single,2,21402.18,3099.12,2469.92,579.66,1049.87,1800.58,0.0,3370.68,12403.04
56,1,Master,Retail,Married,2,55342.65,12475.16,4750.2,2947.82,200.0,300.78,0.0,9137.6,34668.69
57,1,Master,Healthcare,Married,3,53115.46,13710.8,5079.93,4271.51,2970.77,4777.55,10739.65,8485.28,11565.24
64,3,Bachelor,Healthcare,Married,2,43998.24,10270.3,1987.8,3358.04,1578.21,1237.35,3173.46,2345.99,22393.09
25,2,Bachelor,IT,Married,3,32663.22,9002.0,5505.84,1607.93,536.73,2428.78,0.0,5168.97,13581.94
48,1,HS,Manufacturing,Married,2,38472.74,7159.41,3542.28,2464.15,3283.47,2121.72,0.0,8803.99,19901.7
65,2,Master,Gov,Single,2,48253.43,8140.12,5708.96,3447.09,2361.76,2526.51,2236.15,3611.69,23832.84
56,1,Master,Manufacturing,Married,2,40742.73,9311.66,4402.41,1987.98,1523.82,2581.5,0.0,7840.31,20935.36
28,3,Bachelor,Healthcare,Single,3,27729.79,7383.86,2749.23,1995.31,1460.44,314.31,3290.0,6279.24,10536.63
60,2,HS,Manufacturing,Married,1,38164.54,7317.32,4041.21,3409.75,1488.49,1749.3,4268.85,5614.06,15889.62
38,3,HS,IT,Married,1,26259.02,3705.86,891.61,1266.29,525.4,1239.86,1412.35,3841.94,17217.64
41,2,HS,,Married,4,28149.19,8243.3,3371.79,1471.96,459.31,39.47,1548.32,1367.17,13015.03
44,2,HS,IT,Single,4,41094.83,7726.09,3485.93,3036.81,1616.53,1865.66,0.0,4503.28,23363.81
55,2,Bachelor,Healthcare,Single,3,46223.18,13374.84,5618.6,3504.84,2853.62,2125.83,7829.29,7209.18,10916.16
23,2,Master,Gov,Married,1,30763.76,8001.42,3650.55,2274.83,1291.16,2772.94,0.0,1973.41,12772.85
43,2,Bachelor,Manufacturing,Married,1,31342.0,6111.62,3045.21,2364.24,802.02,1819.91,0.0,3731.45,17199.0
57,1,Bachelor,Retail,Married,1,50391.05,9138.43,6859.25,2805.64,,3158.07,199.72,5775.8,27826.89
44,3,Bachelor,IT,Single,0,44406.64,9772.68,6962.19,3008.01,1118.2,4052.92,0.0,3800.18,19492.65
31,2,Bachelor,Manufacturing,Single,0,19188.32,1392.26,1443.87,384.9,992.33,956.41,2244.32,3277.72,11774.23
20,2,Bachelor,Healthcare,Single,0,25507.94,8254.13,2140.63,1606.74,1714.29,885.17,0.0,3223.08,10906.98
44,2,Master,Finance,Married,0,60921.55,14059.81,2748.85,5394.13,2075.25,3226.0,0.0,6333.35,33417.5
51,2,HS,IT,Single,1,56731.63,15117.5,5533.42,2962.33,2151.52,2409.35,0.0,5021.12,28557.51
44,2,,Finance,Single,3,53994.1,7400.88,5901.89,3684.59,2098.08,1856.77,9136.78,9614.28,23915.11
65,2,HS,IT,Married,1,43375.81,13853.22,3216.66,2120.55,1406.72,2498.5,2716.88,3796.12,17563.29
46,1,Bachelor,Retail,Single,1,29027.42,5454.85,2700.93,2409.77,1658.62,1580.35,0.0,5409.8,15222.9
42,2,Bachelor,IT,Single,1,48102.55,9955.62,7745.15,4610.89,808.59,1388.31,8075.57,10709.17,15518.41
20,1,Bachelor,IT,Single,0,40309.5,8828.83,4425.21,2210.82,2333.56,4711.19,0.0,8177.99,17799.89
44,3,Bachelor,Retail,Married,1,29244.36,4806.09,2832.04,1335.12,1374.07,1699.43,0.0,4559.24,17197.63
26,2,HS,Finance,Single,1,22599.6,4098.16,2518.88,1222.55,1049.78,1265.22,0.0,2283.58,12445.01
52,3,Master,Manufacturing,Married,0,42498.71,12211.57,4693.79,3002.69,1785.17,2823.08,0.0,1646.29,17982.42
25,2,Bachelor,Finance,Single,0,34507.67,9422.72,1296.98,1329.85,1900.72,4332.72,0.0,5968.59,16224.67
61,3,Bachelor,Retail,Single,0,29612.1,6975.8,2810.14,1249.91,1024.46,604.76,0.0,3010.72,16947.05
32,3,Master,Gov,Married,1,38931.16,6098.76,3379.28,1318.33,1550.35,0.0,0.0,4141.75,26584.44
38,1,Bachelor,Gov,Single,2,43163.58,8258.45,5958.67,2304.05,2120.97,3145.81,0.0,4158.95,21375.62
24,2,Master,Finance,Married,2,38419.97,8995.0,3487.03,3246.74,1831.51,3345.37,0.0,3780.21,17514.32
28,1,HS,,Single,0,27296.85,6497.07,4112.88,2146.61,1241.73,732.06,2433.05,1981.28,10133.44
62,1,HS,Retail,Married,0,43817.79,11760.2,5528.27,2576.51,828.14,1236.53,4014.11,7936.48,17874.03
31,2,HS,Retail,Single,0,20462.68,3032.09,2896.12,1270.55,1164.11,480.86,0.0,1438.22,11618.96
42,2,Master,Manufacturing,Single,0,47740.79,10950.35,3701.07,3382.41,1583.47,4647.18,0.0,5761.23,23476.32
65,3,Master,Healthcare,Married,1,53792.71,16690.35,5639.1,2578.27,2175.78,3738.77,2769.23,3431.85,20201.21
47,2,Master,Manufacturing,Married,0,38256.41,8832.08,6044.2,1930.29,,4131.87,0.0,5431.16,14695.54
19,3,Bachelor,IT,Single,1,28246.02,7754.43,1535.75,364.85,1141.89,1008.47,0.0,2922.13,16440.64
35,1,HS,Manufacturing,Married,1,38609.42,6266.76,4548.22,1880.08,3193.1,2592.12,0.0,6922.31,20129.14
36,1,Bachelor,Retail,Single,2,24138.27,6377.25,3236.17,1982.87,1131.02,1866.11,0.0,3911.91,9544.85
31,1,Bachelor,Retail,Married,4,32703.57,,3147.89,1522.89,1704.12,1868.78,0.0,1486.97,17531.63
29,2,HS,IT,Married,2,44374.98,4598.0,4817.11,2571.93,2903.41,954.05,0.0,6829.04,28530.48
42,2,Bachelor,Finance,Single,1,35770.56,13443.83,5030.92,2642.04,753.09,3980.67,0.0,2592.57,9920.0
36,2,Master,IT,Married,2,34590.08,8440.28,5219.63,2290.77,1262.05,2898.44,3792.06,2306.15,10686.86
32,1,HS,Finance,Married,0,60563.54,18605.11,3191.79,3948.19,1170.8,4321.97,0.0,8240.62,29325.68
37,2,Bachelor,Finance,Married,2,22879.17,6206.03,3081.26,375.79,1628.35,1476.01,0.0,4114.65,10111.74
34,3,Bachelor,IT,Single,0,36411.95,5426.04,2385.23,3826.19,992.43,3848.21,0.0,4177.15,19933.85
28,1,HS,Retail,Married,1,33039.52,6345.18,3960.05,3054.29,1917.49,1510.4,3445.5,2359.68,12806.6
39,3,HS,Retail,Single,1,27227.48,6064.93,1397.65,1286.35,1553.77,2206.19,0.0,1975.48,14718.59
63,2,Bachelor,Gov,Single,2,43459.46,17458.99,2368.02,1894.73,357.25,2215.13,0.0,3788.72,19165.33
42,2,Bachelor,Retail,Married,3,38567.57,9268.11,6525.19,2039.61,1690.06,0.0,6890.37,5388.14,12154.22
46,1,Bachelor,Retail,Married,4,36296.76,,4600.22,2348.41,1824.89,758.07,0.0,2840.86,21423.86
65,3,HS,Retail,Married,2,27324.09,4435.87,944.57,2602.77,,1237.27,0.0,4226.21,17028.34
47,2,HS,Healthcare,Single,0,36338.13,11130.84,2466.45,2459.56,200.0,1680.89,0.0,3926.43,18400.39
28,2,Bachelor,IT,Single,3,40478.17,7977.93,2960.63,2818.89,1558.54,558.78,0.0,5663.31,24603.4
37,3,Bachelor,IT,Single,1,40878.75,7315.51,3562.83,2927.38,2242.52,1623.73,0.0,2809.25,23206.79
41,3,Bachelor,Manufacturing,Married,1,24612.37,5525.86,1796.58,1291.88,939.65,1365.84,0.0,2915.8,13692.55
40,3,HS,Retail,Married,0,23039.37,8503.8,1308.92,2029.5,,2246.63,0.0,4337.97,8080.41
25,3,Master,IT,Single,2,28232.8,6524.26,2291.45,2254.62,2182.85,799.88,0.0,3914.47,14179.74
23,1,HS,Healthcare,Single,1,28749.62,8422.02,2700.6,2575.47,1551.19,813.95,0.0,5808.83,12686.39
34,3,HS,Retail,Single,3,21981.45,5543.61,1559.97,1245.56,914.38,394.03,0.0,2481.67,12323.9
61,2,Bachelor,IT,Married,3,61587.93,11425.31,7825.5,3508.91,870.45,4281.71,0.0,7616.05,33676.05
52,3,Bachelor,Finance,Single,3,53212.23,10893.55,3529.33,1834.26,2184.01,4453.02,0.0,6091.79,30318.06
58,2,Master,Gov,Married,1,44745.82,11822.79,5148.21,3876.92,1098.72,4225.29,0.0,4462.84,18573.89
26,1,PhD,Manufacturing,Married,3,57382.45,3036.78,6342.43,4201.8,2324.55,3483.55,5475.61,6539.45,32517.73
37,2,Bachelor,IT,Married,1,60771.12,10016.56,5111.73,4629.36,2280.62,4057.61,0.0,89.3,34675.25
45,3,Bachelor,Retail,Married,0,39020.23,6212.17,3160.23,2053.84,2420.02,1338.4,2758.36,1205.89,21077.2
38,2,Bachelor,Gov,Married,0,38296.85,9708.69,4942.17,2038.17,1607.48,84.59,4604.44,3995.02,15311.31
38,3,,Finance,Single,0,27228.22,4910.52,2039.44,1250.84,1737.66,733.62,0.0,852.26,16556.13
35,1,HS,Finance,Married,0,34055.77,6413.86,4468.95,2597.45,1382.18,2573.98,0.0,2653.8,16619.35
20,1,Bachelor,Manufacturing,Married,2,23285.99,5414.04,2326.0,1239.36,1095.99,1401.34,2665.89,876.3,9143.37
59,2,PhD,Healthcare,Single,0,70604.19,7350.92,9693.27,3392.81,3738.31,4239.66,0.0,11717.44,42189.23
62,2,HS,Retail,Single,3,41581.42,4708.29,2208.39,2185.93,1835.85,3896.48,2395.85,4705.14,24350.62
21,2,HS,Gov,Married,0,20596.72,5548.68,1957.58,1619.36,995.24,388.1,1140.77,2991.83,8946.99
37,3,HS,Retail,Married,4,17167.19,,1345.38,653.02,,711.42,2144.52,2145.06,8366.22
42,2,Bachelor,Finance,Single,1,53164.1,6243.53,7884.42,2960.12,1370.35,0.0,5980.94,6360.28,28724.73
55,2,Bachelor,Retail,Single,0,34893.99,8454.56,3675.2,1565.26,2641.64,0.0,0.0,4455.88,18557.33
65,2,Bachelor,Healthcare,Single,0,57497.23,11686.97,4813.92,3690.61,3166.77,1511.77,4958.6,8611.83,27668.59
37,3,Bachelor,Manufacturing,Single,0,26675.28,7911.17,1758.88,713.2,853.91,2474.88,1169.05,0.0,11794.2
53,2,Master,Healthcare,Married,0,61019.75,14703.25,4399.73,3677.96,3190.38,3791.1,4547.09,6705.13,26710.23
62,3,HS,Manufacturing,Single,2,32602.01,4748.01,3670.03,1424.75,1191.32,1549.26,3149.67,5554.99,16868.97
57,2,Master,Healthcare,Single,0,53847.4,10034.54,6445.91,3966.09,608.9,3121.16,0.0,9842.04,29670.81
31,3,Master,Retail,Married,1,19868.24,4982.05,2963.8,1270.6,588.53,1557.77,0.0,3186.25,8505.49
57,1,Bachelor,IT,Single,2,67312.74,17438.68,6786.25,2317.03,1941.08,4157.78,0.0,6823.43,34671.93
37,3,HS,Healthcare,Single,1,20061.91,5559.2,800.0,1374.13,710.07,1131.49,2559.93,1782.02,7927.09
18,3,Master,IT,Single,2,35707.47,6346.39,3998.98,1174.77,200.0,1102.36,0.0,4741.88,22884.96
54,3,Bachelor,Manufacturing,Married,0,39821.95,10575.22,4575.29,2596.51,1423.54,2130.49,0.0,5060.39,18520.9
58,1,HS,Manufacturing,Married,2,46024.4,16384.32,3996.2,2012.17,483.85,2362.56,1097.07,1017.25,19688.21
34,3,HS,Gov,Married,1,21472.78,6033.88,2537.7,1376.66,690.2,650.81,0.0,2937.62,10183.53
39,1,Master,Manufacturing,Married,0,49127.59,12721.2,5154.47,2591.62,2719.86,2170.19,5141.72,1708.42,18628.53
35,2,HS,Retail,Married,2,27310.0,5393.11,3200.46,965.22,1991.47,1113.63,2585.46,5684.29,12060.64
23,2,Bachelor,Manufacturing,Single,2,22303.94,6121.4,1294.98,1955.67,807.31,1838.33,2786.74,3410.03,7499.52
65,2,Bachelor,Finance,Married,0,59107.21,7716.97,6680.99,4075.51,2134.71,4157.5,0.0,6090.98,34341.52
19,2,Bachelor,Manufacturing,Married,2,15847.28,3647.13,908.01,922.48,719.25,374.13,1589.34,683.34,7686.94
44,2,Bachelor,IT,Married,4,40111.13,6513.16,2771.33,2070.64,3305.23,1491.32,0.0,6774.77,23959.45
18,2,HS,Retail,Married,1,19784.07,3673.86,2034.52,1196.87,1294.74,791.02,2527.94,2454.01,8265.11
51,2,Bachelor,Manufacturing,Married,2,30512.34,8097.69,2519.83,1685.34,417.52,1787.95,3721.99,919.59,12282.01
61,2,HS,Retail,Married,3,33351.02,2578.15,2760.11,2723.85,981.32,2288.35,3850.68,5241.49,18168.55
48,3,HS,Retail,Married,4,25875.52,3567.11,2639.27,3292.32,1161.16,530.57,0.0,4370.99,14685.1
47,2,HS,Manufacturing,Single,0,28763.25,5196.38,2855.87,1862.83,1112.55,0.0,3995.74,2549.33,13739.89
57,1,Bachelor,Manufacturing,Married,1,52725.23,3298.08,2926.83,2723.34,232.93,4216.67,0.0,4954.63,39327.38
64,2,HS,Finance,Single,1,39233.57,8955.46,3624.26,2253.64,2230.51,2290.63,0.0,4642.99,19879.06
59,3,Bachelor,Retail,Married,2,34318.0,6345.24,4333.53,2842.98,1806.77,919.22,1369.59,5223.49,16700.67
29,2,HS,Retail,Single,1,20302.41,5299.83,2183.15,1214.28,1018.11,803.22,1176.43,2825.02,8607.4
45,1,Bachelor,Healthcare,Married,1,40518.32,9516.64,6542.94,2100.9,1678.41,2234.54,0.0,6925.78,18444.89
57,3,HS,IT,Single,3,37477.97,7624.47,4308.57,2240.21,200.0,1088.42,2489.86,1747.72,19526.44
32,3,Bachelor,Retail,Married,3,16986.82,2890.68,2494.24,1378.51,200.0,766.43,1211.42,4502.64,8045.54
50,2,Master,Healthcare,Married,0,58076.31,16902.99,3507.53,1912.25,897.54,1553.47,0.0,6277.78,33302.53
19,3,HS,Manufacturing,Married,1,18466.14,4701.7,1791.84,1287.33,708.03,1244.63,942.8,1307.38,7789.81
60,3,Bachelor,Manufacturing,Married,0,42606.45,12333.87,2819.84,3278.57,419.75,3184.69,0.0,10355.56,20569.73
47,2,Bachelor,Manufacturing,Married,1,149018.45,10923.82,2019.53,1473.68,1257.09,1729.22,0.0,3495.63,131615.12
53,1,HS,Retail,Married,3,40537.88,7740.1,6151.31,2204.7,1294.66,3038.5,4960.17,2419.0,15148.43
57,2,HS,Retail,Single,1,24536.56,4620.41,1142.07,998.08,996.27,0.0,3507.35,4122.65,13272.39
28,3,HS,Manufacturing,Married,0,21072.26,6935.94,2705.32,1020.1,1397.67,1088.42,0.0,2306.84,7924.8
39,2,Bachelor,Retail,Married,3,42174.52,14035.39,4826.93,3190.46,,2824.93,8414.43,8964.13,8218.38
59,1,HS,Retail,Single,3,29311.1,,3513.39,1405.16,1277.23,1493.54,0.0,3689.01,14692.8
25,3,PhD,IT,Married,3,43577.83,5734.92,3940.71,1779.13,3057.21,1311.41,846.66,6395.19,26907.79
57,3,Bachelor,IT,Married,2,40053.81,9319.65,5690.62,2572.53,1354.11,4108.96,0.0,4858.5,17007.94
31,2,Bachelor,Manufacturing,Married,0,27304.18,6565.37,2876.75,1284.63,321.91,2095.89,3396.19,4657.08,10763.45
45,3,PhD,Retail,Single,1,33814.08,9434.55,3972.25,2038.88,1198.95,1283.3,1851.71,5240.55,14034.45
42,3,HS,IT,Single,1,18704.06,2827.99,800.0,932.71,1105.01,1473.34,0.0,3226.17,11565.01
50,3,Master,Retail,Married,3,37202.99,9137.87,2430.24,2235.35,1029.52,616.0,5843.12,3158.82,15910.89
58,3,HS,IT,Single,2,40771.59,17291.73,3552.85,2816.64,2195.08,2185.88,4999.37,3844.34,7730.03
34,1,Bachelor,Retail,Married,0,28655.43,4167.26,3342.39,1740.16,200.0,0.0,0.0,3309.29,19205.62
26,3,HS,Retail,Married,2,22623.35,5946.72,1381.89,2068.81,298.34,1442.08,3075.31,4998.59,8410.2
38,2,Master,IT,Single,1,59221.88,15657.06,2776.72,5153.81,2731.49,0.0,0.0,4112.76,32902.82
47,3,Bachelor,Retail,Single,1,28626.17,4358.22,2894.06,1059.11,984.03,1537.85,0.0,6704.8,17792.9
54,3,Bachelor,Retail,Married,3,32476.87,8569.18,2242.96,1654.47,2093.2,2135.17,1843.18,4025.16,13938.71
54,3,Master,IT,Married,0,61200.58,13404.05,6481.83,2651.63,3711.54,6528.43,0.0,11522.01,28423.1
34,3,HS,Finance,Single,0,28857.22,7484.35,2533.05,2879.79,354.99,541.62,0.0,3270.45,15063.42
62,3,PhD,Retail,Married,1,51932.02,10859.03,6005.69,2877.34,1295.27,3107.35,1953.04,3491.19,25834.28
21,2,Bachelor,,Married,1,25776.58,6179.2,1384.55,1295.43,1585.58,0.0,0.0,4739.84,15331.81
23,2,Master,Manufacturing,Single,3,27633.29,6645.97,2223.84,2424.03,602.75,2659.68,2676.25,2734.76,10400.76
19,1,Bachelor,IT,Single,1,33240.65,6817.37,2919.04,1740.85,1009.44,3042.99,969.31,4887.23,16741.65
62,3,Master,Finance,Single,1,51030.76,10501.83,6424.36,5819.19,996.64,1218.37,0.0,3082.61,26070.37
26,2,Master,Manufacturing,Single,2,26191.25,5630.81,2160.33,1974.68,379.24,216.77,0.0,4571.74,15829.43
46,2,Bachelor,Healthcare,Single,0,40295.25,,3960.96,3066.95,1169.5,1529.19,0.0,7382.93,22591.33
57,1,Bachelor,Retail,Married,1,48554.04,9696.23,3214.09,778.37,1699.27,3616.99,3507.98,3669.44,26041.11
54,2,PhD,Healthcare,Married,2,72281.0,9818.28,8229.36,2697.83,4065.18,1911.52,12097.15,12890.05,33461.67
63,2,Master,Retail,Single,3,48112.55,8477.49,5664.19,4171.65,2456.0,415.75,0.0,3385.3,26927.47
20,3,PhD,IT,Single,0,54045.48,6715.93,5103.82,3020.49,1895.14,3001.01,8788.7,9171.77,25520.39
37,3,Bachelor,,Single,0,22632.82,6397.45,1795.42,1385.24,1453.22,1917.25,0.0,3734.56,9684.23
42,2,HS,Finance,Single,0,44768.91,11105.72,3591.85,2978.27,2042.91,4352.38,0.0,6738.17,20697.78
51,3,Master,Retail,Married,3,40186.59,10034.15,3579.62,2599.58,1005.19,1304.64,5198.16,2039.58,16465.25
47,1,Bachelor,Retail,Married,1,31249.84,5931.93,3570.96,2246.71,870.38,482.12,4238.27,1605.46,13909.48
44,1,HS,Retail,Married,3,25442.85,4215.34,2240.19,1909.75,541.02,649.2,0.0,2285.23,15887.34
32,2,HS,Finance,Single,2,27581.4,5296.36,3677.11,1579.97,299.08,2453.62,3181.32,1197.52,11093.96
23,3,HS,Retail,Single,3,18319.33,3190.22,1719.1,819.01,971.64,805.22,1587.38,2027.38,9226.76
38,1,Bachelor,Healthcare,Married,2,25150.7,2931.85,1625.34,1795.72,200.0,1117.8,0.0,5873.96,17479.99
30,1,Master,IT,Married,0,62106.18,13523.44,9357.28,3429.46,4684.04,2093.23,0.0,6405.52,29018.74
44,2,Master,Retail,Married,0,43254.82,7810.32,3368.98,2536.22,2460.12,0.0,3124.52,4745.81,23954.66
56,1,HS,Finance,Single,1,66884.81,14871.35,4769.03,4702.19,4528.87,2798.97,4776.07,11827.22,30438.33
44,2,HS,Retail,Single,0,34855.59,5598.38,3021.53,2800.61,200.0,1608.55,3298.68,3287.45,18327.82
45,2,HS,Healthcare,Single,1,31757.88,4340.49,4246.11,2384.19,,2317.83,0.0,4380.59,17260.19
20,3,Bachelor,Manufacturing,Single,0,18843.27,4122.77,2375.42,1734.59,865.55,817.9,0.0,2112.45,8927.04
48,2,,Healthcare,Married,3,57178.63,5399.03,6572.31,3425.43,2839.27,3251.21,9721.66,9274.4,25969.73
39,1,Master,Gov,Married,1,56607.69,16160.22,6289.64,2609.27,1382.67,2175.42,8041.86,9753.73,19948.6
23,1,HS,Healthcare,Married,1,33449.81,7571.1,3632.62,2348.93,1561.4,2586.05,0.0,2522.43,15749.72
28,1,Master,IT,Single,1,41844.28,8061.07,4500.3,2334.79,985.49,2730.23,0.0,6209.52,23232.41
55,3,Bachelor,Gov,Single,3,31870.75,6686.8,3560.75,1510.32,1012.04,2277.74,0.0,4573.68,16823.1
62,2,Master,Finance,Married,2,60177.48,18093.01,5256.72,4347.38,3060.74,1133.37,1602.16,5325.8,26684.1
42,1,Master,Manufacturing,Single,2,39042.36,8205.98,2872.89,1173.5,1466.14,2382.11,0.0,7826.25,22941.74
64,3,Bachelor,Retail,Single,0,36255.11,8068.03,4388.66,2187.39,1958.12,2159.7,3247.92,2696.76,14245.29
26,3,Master,IT,Single,0,31939.15,5601.13,2158.0,1562.09,,1426.82,0.0,3737.63,20874.57
32,1,HS,Finance,Single,1,56505.94,17152.2,5570.15,2406.63,2217.9,1215.13,0.0,3092.44,27943.92
62,2,Master,Retail,Single,1,40901.01,9920.99,3201.52,2621.21,1286.61,3324.88,0.0,5083.94,20545.8
26,3,Master,IT,Single,3,16976.31,5055.43,1260.44,860.9,846.06,715.01,2921.08,2807.32,5317.39
49,2,Master,Manufacturing,Married,1,47334.08,4630.02,5548.02,2405.52,3049.62,3214.18,0.0,6810.07,28486.71
28,3,HS,Finance,Married,2,33735.32,5141.43,3597.5,1417.83,2707.78,1922.29,0.0,7226.08,18948.49
